# Grid-based shape model for EROS 433 based on NEAR mission data.
# Downloaded from http://sebago.mit.edu/near/Eros129GSFC2.lonlatrad2 on 2018/8/29.
# Based on Zuber, M.T., D.E. Smith, A.F. Cheng, J.B. Garvin, O. Aharonson, T.D. Cole, P.J. Dunn, Y. Guo, F.G. Lemoine, G.A. Neumann, D.D. Rowlands, and M.H. Torrence, The Shape of 433 Eros from the NEAR-Shoemaker Laser Rangefinder, Science, 289, 2097-2100, 2000.

0	90	5139.21
2	90	5139.21
4	90	5139.21
6	90	5139.21
8	90	5139.21
10	90	5139.21
12	90	5139.21
14	90	5139.21
16	90	5139.21
18	90	5139.21
20	90	5139.21
22	90	5139.21
24	90	5139.21
26	90	5139.21
28	90	5139.21
30	90	5139.21
32	90	5139.21
34	90	5139.21
36	90	5139.21
38	90	5139.21
40	90	5139.21
42	90	5139.21
44	90	5139.21
46	90	5139.21
48	90	5139.21
50	90	5139.21
52	90	5139.21
54	90	5139.21
56	90	5139.21
58	90	5139.21
60	90	5139.21
62	90	5139.21
64	90	5139.21
66	90	5139.21
68	90	5139.21
70	90	5139.21
72	90	5139.21
74	90	5139.21
76	90	5139.21
78	90	5139.21
80	90	5139.21
82	90	5139.21
84	90	5139.21
86	90	5139.21
88	90	5139.21
90	90	5139.21
92	90	5139.21
94	90	5139.21
96	90	5139.21
98	90	5139.21
100	90	5139.21
102	90	5139.21
104	90	5139.21
106	90	5139.21
108	90	5139.21
110	90	5139.21
112	90	5139.21
114	90	5139.21
116	90	5139.21
118	90	5139.21
120	90	5139.21
122	90	5139.21
124	90	5139.21
126	90	5139.21
128	90	5139.21
130	90	5139.21
132	90	5139.21
134	90	5139.21
136	90	5139.21
138	90	5139.21
140	90	5139.21
142	90	5139.21
144	90	5139.21
146	90	5139.21
148	90	5139.21
150	90	5139.21
152	90	5139.21
154	90	5139.21
156	90	5139.21
158	90	5139.21
160	90	5139.21
162	90	5139.21
164	90	5139.21
166	90	5139.21
168	90	5139.21
170	90	5139.21
172	90	5139.21
174	90	5139.21
176	90	5139.21
178	90	5139.21
180	90	5139.21
182	90	5139.21
184	90	5139.21
186	90	5139.21
188	90	5139.21
190	90	5139.21
192	90	5139.21
194	90	5139.21
196	90	5139.21
198	90	5139.21
200	90	5139.21
202	90	5139.21
204	90	5139.21
206	90	5139.21
208	90	5139.21
210	90	5139.21
212	90	5139.21
214	90	5139.21
216	90	5139.21
218	90	5139.21
220	90	5139.21
222	90	5139.21
224	90	5139.21
226	90	5139.21
